@relation occupancy_detection_training_dataset

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {Y,N}

@data
22.1,38.09,423.67,1855,0.006284,Y
22.1,38.09,429.5,1851.25,0.006284,Y
22.1,38.07,429.5,1845,0.006281,Y
22.1,37.98,433,1839.25,0.006265,Y
22.1,37.95,426,1831,0.006261,Y
22.1,37.93,428.33,1830,0.006258,Y
22.1,37.93,429.5,1826,0.006257,Y
22.08,37.9,433,1819.25,0.006243,Y
22.1,37.9,426,1803.25,0.006253,Y
22.1,37.82,426,1801.75,0.006239,Y
22.07,37.76,423.67,1796.67,0.006217,Y
22.1,37.79,209.5,1788.5,0.006234,Y
22.1,37.69,0,1784.5,0.006218,N
22.03,37.6,0,1774,0.006177,N
22,37.59,0,1755.5,0.006163,N
22.05,37.65,0,1742,0.006191,N
22,37.59,0,1742,0.006163,N
22,37.56,0,1737,0.006158,N
21.89,37.5,0,1729.5,0.006107,N
21.89,37.5,0,1722,0.006107,N
21.89,37.45,0,1706.75,0.006098,N
21.89,37.4,0,1697,0.00609,N
21.89,37.4,0,1694,0.00609,N
21.84,37.35,0,1682,0.006062,N
21.79,37.29,0,1678,0.006035,N
21.79,37.29,0,1661.5,0.006035,N
21.79,37.2,0,1660.5,0.00602,N
21.79,37.2,0,1640.5,0.00602,N
21.73,37.13,0,1629,0.005986,N
21.75,37.15,0,1627,0.005994,N
21.7,37.15,0,1623.5,0.005978,N
21.7,37.05,0,1585,0.005961,N
21.7,37,0,1573,0.005954,N
21.7,37,0,1545.67,0.005954,N
21.63,36.93,0,1544.33,0.005919,N
21.6,36.9,0,1536,0.005901,N
21.6,36.93,0,1534.25,0.005905,N
21.6,36.9,0,1530,0.005901,N
21.55,36.79,0,1517,0.005865,N
21.55,36.85,0,1512,0.005874,N
21.53,36.79,0,1508.33,0.005859,N
21.55,36.75,0,1495,0.005858,N
21.5,36.79,0,1491,0.005847,N
21.5,36.7,0,1474.5,0.005833,N
21.5,36.7,0,1461.5,0.005833,N
21.5,36.7,0,1462.5,0.005833,N
21.39,36.59,0,1466,0.005776,N
21.45,36.6,0,1453.5,0.005797,N
21.39,36.59,0,1449,0.005776,N
21.39,36.5,0,1429,0.005762,N
21.39,36.5,0,1421,0.005762,N
21.39,36.5,0,1419,0.005762,N
21.34,36.5,0,1408,0.005744,N
21.29,36.4,0,1399.5,0.00571,N
21.29,36.4,0,1391,0.00571,N
21.29,36.5,0,1390,0.005726,N
21.29,36.43,0,1392.33,0.005715,N
21.29,36.4,0,1381,0.00571,N
21.29,36.45,0,1381.5,0.005718,N
21.2,36.29,0,1372,0.005661,N
21.2,36.25,0,1355,0.005654,N
21.2,36.2,0,1356,0.005647,N
21.2,36.2,0,1341,0.005647,N
21.2,36.2,0,1335.5,0.005647,N
21.2,36.2,0,1320.5,0.005647,N
21.2,36.2,0,1313,0.005647,N
21.1,36.2,0,1298,0.005612,N
21.1,36.2,0,1303,0.005612,N
21.1,36.2,0,1295,0.005612,N
21.1,36.15,0,1287,0.005603,N
21,36.09,0,1280,0.00556,N
21.05,36.15,0,1275.5,0.005586,N
21,36.09,0,1268,0.00556,N
21,36.15,0,1267.5,0.005569,N
21,36.09,0,1267,0.00556,N
21,36.13,0,1267.67,0.005566,N
21,36.09,0,1265,0.00556,N
21,36.09,0,1256,0.00556,N
21,36.09,0,1250,0.00556,N
20.95,36.09,0,1249.5,0.005541,N
20.89,36.09,0,1243,0.005522,N
20.89,36.05,0,1237,0.005516,N
20.89,36,0,1227,0.005509,N
20.95,36,0,1206.5,0.005527,N
20.89,36,0,1211.67,0.005509,N
20.89,36,0,1204,0.005509,N
20.89,35.95,0,1204,0.005501,N
20.89,35.9,0,1200,0.005493,N
20.89,35.9,0,1194,0.005493,N
20.82,35.83,0,1182.67,0.005459,N
20.79,35.79,0,1169,0.005442,N
20.79,35.79,0,1161,0.005442,N
20.79,35.79,0,1158,0.005442,N
20.79,35.7,0,1165,0.005428,N
20.79,35.7,0,1152.5,0.005428,N
20.79,35.73,0,1145.67,0.005433,N
20.7,35.7,0,1136.5,0.005398,N
20.7,35.7,0,1136,0.005398,N
20.7,35.7,0,1131,0.005398,N
20.7,35.7,0,1133.5,0.005398,N
20.7,35.7,0,1134,0.005398,N
20.7,35.59,0,1120,0.005381,N
20.7,35.59,0,1116,0.005381,N
20.7,35.59,0,1098,0.005381,N
20.7,35.59,0,1101.5,0.005381,N
20.7,35.59,0,1108,0.005381,N
20.7,35.5,0,1099,0.005368,N
20.7,35.4,0,1082,0.005352,N
20.7,35.5,0,1081,0.005368,N
20.77,35.4,0,1078.25,0.005375,N
20.73,35.4,0,1065.67,0.005362,N
20.7,35.35,0,1060,0.005344,N
20.7,35.29,0,1060.5,0.005336,N
20.7,35.29,0,1060,0.005336,N
20.7,35.29,0,1059,0.005336,N
20.7,35.29,0,1054,0.005336,N
20.7,35.29,0,1044,0.005336,N
20.7,35.29,0,1048,0.005336,N
20.67,35.26,0,1039.67,0.00532,N
20.7,35.29,0,1029,0.005336,N
20.7,35.29,0,1031.5,0.005336,N
20.7,35.29,0,1020,0.005336,N
20.67,35.26,0,1019.33,0.00532,N
20.63,35.23,0,1018,0.005304,N
20.63,35.23,0,1015.67,0.005304,N
20.6,35.2,0,1008,0.005289,N
20.6,35.15,0,1004,0.005281,N
20.6,35.15,0,999,0.005281,N
20.6,35.09,0,1001,0.005272,N
20.6,35.09,0,1000,0.005272,N
20.6,35.09,0,1001,0.005272,N
20.6,35.09,0,985.5,0.005272,N
20.6,35.09,0,977,0.005272,N
20.6,35.09,0,974.5,0.005272,N
20.5,35,0,972,0.005226,N
20.6,35,0,964,0.005259,N
20.6,35,0,970.5,0.005259,N
20.57,35,0,964.67,0.005248,N
20.55,35,0,956,0.005242,N
20.55,35,0,947.5,0.005242,N
20.5,34.95,0,943.5,0.005219,N
20.5,34.9,0,947,0.005211,N
20.5,34.9,0,921.5,0.005211,N
20.5,34.9,0,928,0.005211,N
20.5,34.9,0,926.5,0.005211,N
20.5,34.86,0,921.33,0.005205,N
20.5,34.79,0,917,0.005194,N
20.5,34.9,0,916,0.005211,N
20.5,34.79,0,911,0.005194,N
20.5,34.79,0,912.5,0.005194,N
20.5,34.79,0,902,0.005194,N
20.5,34.79,0,893,0.005194,N
20.5,34.79,0,886,0.005194,N
20.5,34.75,0,890.5,0.005188,N
20.53,34.7,0,891.25,0.005189,N
20.5,34.59,0,882,0.005164,N
20.5,34.59,0,874.5,0.005164,N
20.5,34.59,0,872.5,0.005164,N
20.5,34.59,0,869,0.005164,N
20.5,34.59,0,868.5,0.005164,N
20.5,34.55,0,869.5,0.005158,N
20.5,34.5,0,865,0.005151,N
20.5,34.5,0,856.5,0.005151,N
20.5,34.5,0,853,0.005151,N
20.5,34.4,0,843,0.005136,N
20.55,34.4,0,839,0.005152,N
20.5,34.4,0,828,0.005136,N
20.5,34.4,0,833,0.005136,N
20.55,34.35,0,822,0.005143,N
20.5,34.29,0,816,0.005119,N
20.5,34.29,0,814.5,0.005119,N
20.5,34.25,0,807,0.005112,N
20.5,34.26,0,807,0.005115,N
20.5,34.2,0,796,0.005106,N
20.5,34.2,0,796.33,0.005106,N
20.5,34.2,0,796.25,0.005106,N
20.5,34.09,0,795.5,0.005089,N
20.55,34.09,0,794.5,0.005105,N
20.5,34,0,793,0.005076,N
20.5,34.09,0,788.5,0.005089,N
20.5,34.09,0,788,0.005089,N
20.5,34.05,0,782,0.005082,N
20.5,34,0,771,0.005076,N
20.5,34.09,0,772.67,0.005089,N
20.5,34.09,0,774,0.005089,N
20.5,34.09,0,767,0.005089,N
20.5,34,0,771,0.005076,N
20.5,34.07,0,762.5,0.005086,N
20.5,34.09,0,756,0.005089,N
20.5,34.05,0,748.5,0.005082,N
20.5,34.05,0,751.5,0.005082,N
20.5,34,0,754,0.005076,N
20.5,34,0,752,0.005076,N
20.5,34,0,750.5,0.005076,N
20.5,34,0,757,0.005076,N
20.5,34,0,755,0.005076,N
20.5,33.9,0,744.5,0.00506,N
20.5,33.9,0,740,0.00506,N
20.5,33.9,0,726,0.00506,N
20.5,33.9,0,723,0.00506,N
20.5,33.83,0,722.67,0.005049,N
20.5,33.79,0,726,0.005044,N
20.5,33.87,0,723.75,0.005056,N
20.5,33.79,0,721.5,0.005044,N
20.5,33.79,0,716.5,0.005044,N
20.5,33.79,0,714,0.005044,N
20.5,33.79,0,719.5,0.005044,N
20.5,33.79,0,723,0.005044,N
20.5,33.76,0,704,0.005039,N
20.5,33.79,0,695,0.005044,N
20.5,33.7,0,694.33,0.00503,N
20.5,33.7,0,692.5,0.00503,N
20.5,33.75,0,690.5,0.005037,N
20.5,33.75,0,687.5,0.005037,N
20.5,33.63,0,681.67,0.005019,N
20.5,33.59,0,683,0.005014,N
20.5,33.59,0,684,0.005014,N
20.5,33.63,0,675.67,0.005019,N
20.5,33.59,0,676,0.005014,N
20.5,33.59,0,678.5,0.005014,N
20.5,33.59,0,677,0.005014,N
20.5,33.59,0,678,0.005014,N
20.5,33.59,0,671,0.005014,N
20.5,33.59,0,675.33,0.005014,N
20.5,33.59,0,673,0.005014,N
20.5,33.59,0,667,0.005014,N
20.5,33.59,0,663,0.005014,N
20.5,33.59,0,657,0.005014,N
20.5,33.59,0,650,0.005014,N
20.5,33.55,0,652,0.005007,N
20.5,33.59,0,653.5,0.005014,N
20.5,33.5,0,652,0.005,N
20.5,33.5,0,647.5,0.005,N
20.5,33.5,0,646,0.005,N
20.5,33.5,0,645,0.005,N
20.5,33.5,0,712.5,0.005,N
20.5,33.5,0,759,0.005,N
20.46,33.47,0,655.67,0.004984,N
20.5,33.5,0,660.5,0.005,N
20.5,33.5,0,657.5,0.005,N
20.5,33.5,0,640,0.005,N
20.5,33.5,0,641,0.005,N
20.5,33.5,0,639,0.005,N
20.5,33.5,0,634,0.005,N
20.5,33.5,0,632,0.005,N
20.5,33.45,0,637.5,0.004993,N
20.5,33.4,0,662,0.004985,N
20.5,33.4,0,646.5,0.004985,N
20.5,33.4,0,629,0.004985,N
20.5,33.4,0,622,0.004985,N
20.46,33.36,0,621.67,0.004968,N
20.5,33.4,0,627,0.004985,N
20.5,33.29,0,630,0.004969,N
20.5,33.35,0,625.5,0.004977,N
20.5,33.4,0,617,0.004985,N
20.5,33.29,0,614.5,0.004969,N
20.5,33.29,0,613,0.004969,N
20.45,33.29,0,619,0.004952,N
20.5,33.29,0,1365,0.004969,N
20.5,33.29,0,894,0.004969,N
20.5,33.29,0,1101.33,0.004969,N
20.5,33.29,0,1165,0.004969,N
20.5,33.29,0,622,0.004969,N
20.45,33.25,0,617.5,0.004945,N
20.5,33.29,0,610.5,0.004969,N
20.5,33.27,0,602.75,0.004965,N
20.5,33.29,0,596.5,0.004969,N
20.5,33.29,0,598,0.004969,N
20.45,33.25,0,594,0.004945,N
20.45,33.25,0,593.5,0.004945,N
20.45,33.25,0,590,0.004945,N
20.45,33.19,0,582,0.004937,N
20.45,33.19,0,588.5,0.004937,N
20.5,33.16,0,593.67,0.00495,N
20.5,33.2,0,594.5,0.004955,N
20.5,33.09,0,588,0.004939,N
20.5,33.09,0,584,0.004939,N
20.5,33.09,0,583,0.004939,N
20.5,33.2,0,583.33,0.004955,N
20.5,33.2,0,579.5,0.004955,N
20.5,33.2,0,583.5,0.004955,N
20.5,33.2,0,585,0.004955,N
20.45,33.15,0,581,0.00493,N
20.39,33.09,0,579,0.004905,N
20.5,33.09,0,578.5,0.004939,N
20.5,33.15,0,577.5,0.004947,N
20.5,33.09,0,571,0.004939,N
20.5,33.09,0,576,0.004939,N
20.5,33.09,0,581,0.004939,N
20.5,33.09,0,572,0.004939,N
20.5,33.09,0,561,0.004939,N
20.5,33.09,0,562,0.004939,N
20.43,33.03,0,564,0.004907,N
20.39,33,0,567,0.004891,N
20.5,33.09,0,562,0.004939,N
20.45,33.05,0,559,0.004915,N
20.5,33.09,0,570,0.004939,N
20.5,33.09,0,563,0.004939,N
20.5,33.09,0,557,0.004939,N
20.39,33,0,558,0.004891,N
20.5,33.09,0,554,0.004939,N
20.45,33.05,0,552.5,0.004915,N
20.45,33.05,0,550.5,0.004915,N
20.43,33.03,0,549,0.004907,N
20.5,33.09,0,554,0.004939,N
20.5,33.09,0,550,0.004939,N
20.39,33,0,549,0.004891,N
20.39,33,0,545.5,0.004891,N
20.5,33,0,546,0.004925,N
20.45,33.05,0,545.5,0.004915,N
20.45,33,0,546,0.004908,N
20.45,33,0,543,0.004908,N
20.39,33,0,544.5,0.004891,N
20.39,33,0,545,0.004891,N
20.5,33,0,543,0.004925,N
20.39,33,0,540.5,0.004891,N
20.39,33,0,542,0.004891,N
20.45,33.02,0,539.5,0.004912,N
20.39,33,0,541,0.004891,N
20.39,33,0,540,0.004891,N
20.39,33,0,538,0.004891,N
20.39,33,0,541.5,0.004891,N
20.39,33,0,543,0.004891,N
20.39,33,0,540.5,0.004891,N
20.39,33,0,538,0.004891,N
20.39,32.9,0,527,0.004877,N
20.39,33,0,526.5,0.004891,N
20.39,33,0,530,0.004891,N
20.39,32.9,0,527,0.004877,N
20.39,33,0,531.25,0.004891,N
20.39,33,0,533,0.004891,N
20.39,33,0,535.33,0.004891,N
20.39,33,0,529,0.004891,N
20.39,32.9,0,527,0.004877,N
20.39,33,0,531,0.004891,N
20.39,33,0,532,0.004891,N
20.39,33,0,530,0.004891,N
20.39,33,0,521,0.004891,N
20.39,33,0,521.5,0.004891,N
20.39,32.9,0,524,0.004877,N
20.39,32.9,0,523,0.004877,N
20.39,33,0,520.5,0.004891,N
20.39,33,0,520,0.004891,N
20.39,33,0,521.33,0.004891,N
20.39,33,0,523,0.004891,N
20.39,32.9,0,515,0.004877,N
20.39,32.95,0,514.5,0.004884,N
20.39,32.95,0,511,0.004884,N
20.39,33,0,513,0.004891,N
20.39,32.95,0,513,0.004884,N
20.39,32.9,0,514,0.004877,N
20.39,32.9,0,511,0.004877,N
20.39,32.9,0,502,0.004877,N
20.39,32.9,0,506.33,0.004877,N
20.39,32.9,0,505.5,0.004877,N
20.39,32.9,0,510,0.004877,N
20.39,32.9,0,508,0.004877,N
20.39,32.9,0,506.5,0.004877,N
20.39,32.9,0,501,0.004877,N
20.39,32.9,0,512,0.004877,N
20.39,32.9,0,511,0.004877,N
20.39,32.9,0,504,0.004877,N
20.39,32.9,0,502.5,0.004877,N
20.39,32.9,0,501,0.004877,N
20.39,32.9,0,502,0.004877,N
20.39,32.9,0,505,0.004877,N
20.39,33,0,506.5,0.004891,N
20.39,32.95,0,498.5,0.004884,N
20.36,33,0,500.33,0.004881,N
20.39,33,0,500.5,0.004891,N
20.39,32.97,0,500.33,0.004886,N
20.37,32.95,0,500.5,0.004876,N
20.39,32.9,0,498,0.004877,N
20.39,32.9,0,499,0.004877,N
20.39,32.9,0,500.5,0.004877,N
20.39,32.95,0,503,0.004884,N
20.39,33,0,503,0.004891,N
20.39,33,0,508,0.004891,N
20.39,33,0,499,0.004891,N
20.34,33,0,499.5,0.004876,N
20.29,33,0,499.33,0.004861,N
20.29,33,0,492,0.004861,N
20.29,33,0,488.5,0.004861,N
20.29,33,0,490,0.004861,N
20.39,33,0,487,0.004891,N
20.32,33,0,489.67,0.004871,N
20.29,33,0,488,0.004861,N
20.34,32.95,0,481,0.004869,N
20.29,33,0,487,0.004861,N
20.34,33,0,490.5,0.004876,N
20.32,32.97,0,488.33,0.004866,N
20.29,33,0,489,0.004861,N
20.34,33,0,489.5,0.004876,N
20.32,33,0,487,0.004869,N
20.34,33,0,483.67,0.004876,N
20.34,32.95,0,488,0.004869,N
20.29,33,0,488,0.004861,N
20.29,33,0,490,0.004861,N
20.29,33,0,488,0.004861,N
20.29,33,0,487,0.004861,N
20.32,33,0,483.5,0.004871,N
20.29,33,0,482,0.004861,N
20.29,33,0,482,0.004861,N
20.29,33,0,484,0.004861,N
20.29,32.95,0,483.5,0.004854,N
20.29,33,0,482.5,0.004861,N
20.29,33,0,485,0.004861,N
20.34,33,0,478.5,0.004876,N
20.29,32.98,0,474.75,0.004857,N
20.32,32.97,0,476.33,0.004866,N
20.29,32.9,0,481,0.004846,N
20.39,32.9,0,479,0.004877,N
20.29,32.93,0,480,0.00485,N
20.29,33,0,478,0.004861,N
20.29,32.9,0,480.5,0.004846,N
20.29,33,0,477.5,0.004861,N
20.29,32.93,0,477.33,0.004851,N
20.29,33,0,477,0.004861,N
20.29,33,0,477.5,0.004861,N
20.29,33,0,480,0.004861,N
20.29,33,0,482,0.004861,N
20.34,33,0,479.5,0.004876,N
20.29,33,0,482,0.004861,N
20.29,33,0,478,0.004861,N
20.29,32.9,0,479,0.004846,N
20.29,33,0,477,0.004861,N
20.29,32.9,0,477,0.004846,N
20.32,33,0,480.33,0.004871,N
20.29,32.9,0,482,0.004846,N
20.29,32.97,0,482,0.004856,N
20.29,33,0,476,0.004861,N
20.29,33,0,471.5,0.004861,N
20.29,33,0,470,0.004861,N
20.29,32.97,0,482,0.004856,N
20.29,33,0,478.5,0.004861,N
20.29,33,0,472,0.004861,N
20.29,32.95,0,475,0.004854,N
20.29,32.95,0,474,0.004854,N
20.29,32.97,0,469,0.004856,N
20.29,32.9,0,469,0.004846,N
20.29,32.9,0,467,0.004846,N
20.29,32.9,0,469,0.004846,N
20.29,32.9,0,473,0.004846,N
20.29,32.9,0,474,0.004846,N
20.29,32.9,0,474,0.004846,N
20.29,32.9,0,471,0.004846,N
20.29,32.9,0,472,0.004846,N
20.29,32.95,0,468,0.004854,N
20.29,32.9,0,465.5,0.004846,N
20.29,32.9,0,471,0.004846,N
20.29,32.95,0,473,0.004854,N
20.29,32.95,0,473,0.004854,N
20.25,32.9,0,469,0.004833,N
20.25,32.95,0,465.5,0.00484,N
20.29,33,0,461,0.004861,N
20.29,33,0,467,0.004861,N
20.29,33,0,468.67,0.004861,N
20.29,33,0,471,0.004861,N
20.29,33,0,470,0.004861,N
20.29,32.95,0,468,0.004854,N
20.29,32.9,0,466,0.004846,N
20.29,32.95,0,463,0.004854,N
20.29,32.95,0,463,0.004854,N
20.29,32.9,0,463.33,0.004846,N
20.29,33,0,465,0.004861,N
20.29,33,0,465,0.004861,N
20.29,32.9,0,468,0.004846,N
20.29,32.9,0,470,0.004846,N
20.29,32.9,0,464,0.004846,N
20.29,32.9,0,461,0.004846,N
20.25,32.85,0,454,0.004825,N
20.29,33,0,456,0.004861,N
20.29,32.9,0,464.5,0.004846,N
20.29,32.97,0,466.33,0.004856,N
20.29,32.95,0,465,0.004854,N
20.29,32.9,0,466,0.004846,N
20.29,32.93,0,460,0.004851,N
20.29,33,0,457,0.004861,N
20.29,32.9,0,463,0.004846,N
20.29,32.9,0,461,0.004846,N
20.29,32.9,0,462,0.004846,N
20.29,32.9,0,462,0.004846,N
20.29,32.9,0,457.33,0.004846,N
20.29,32.9,0,456,0.004846,N
20.29,32.95,0,461.5,0.004854,N
20.29,33,0,461.5,0.004861,N
20.29,32.9,0,461,0.004846,N
20.29,32.9,0,460,0.004846,N
20.29,32.9,0,459,0.004846,N
20.29,32.9,0,463,0.004846,N
20.29,32.9,0,462,0.004846,N
20.29,32.9,0,464,0.004846,N
20.29,32.9,0,461,0.004846,N
20.25,32.85,0,461.5,0.004825,N
20.29,32.9,0,460,0.004846,N
20.29,32.97,0,460,0.004856,N
20.29,32.93,0,459,0.004851,N
20.25,32.9,0,456.5,0.004832,N
20.25,32.85,0,452,0.004825,N
20.29,32.9,0,456.5,0.004846,N
20.29,32.9,0,458.5,0.004846,N
20.29,32.9,0,460.5,0.004846,N
20.29,32.9,0,459.5,0.004846,N
20.29,32.9,0,461.33,0.004846,N
20.29,32.9,0,460,0.004846,N
20.29,32.9,0,457,0.004846,N
20.29,32.9,0,462,0.004846,N
20.29,32.9,0,460,0.004846,N
20.29,32.9,0,463,0.004846,N
20.25,32.85,0,461,0.004825,N
20.25,32.85,0,459,0.004825,N
20.29,32.9,0,459,0.004846,N
20.29,32.9,0,463,0.004846,N
20.29,32.9,0,460,0.004846,N
20.29,32.9,0,458.5,0.004846,N
20.29,32.9,0,458,0.004846,N
20.29,32.9,0,459.5,0.004846,N
20.29,32.9,0,459.5,0.004846,N
20.29,32.9,0,457.5,0.004846,N
20.25,32.85,0,455,0.004825,N
20.29,32.9,0,460,0.004846,N
20.25,32.85,0,455.5,0.004825,N
20.29,32.9,0,457,0.004846,N
20.29,32.9,0,455,0.004846,N
20.25,32.85,0,452.5,0.004825,N
20.26,32.86,0,455.33,0.004832,N
20.25,32.85,0,458.5,0.004825,N
20.29,32.9,0,460,0.004846,N
20.29,32.9,0,458,0.004846,N
20.29,32.9,0,455.5,0.004846,N
20.29,32.9,0,453.33,0.004846,N
20.29,32.9,0,454,0.004846,N
20.29,32.9,0,457,0.004846,N
20.29,32.9,0,454.33,0.004846,N
20.25,32.85,0,451,0.004825,N
20.2,32.79,0,451,0.004803,N
20.29,32.9,0,449,0.004846,N
20.29,32.9,0,454,0.004846,N
20.29,32.9,0,454.5,0.004846,N
20.25,32.85,0,453,0.004825,N
20.25,32.85,0,451.5,0.004825,N
20.2,32.79,0,455,0.004803,N
20.29,32.9,0,453,0.004846,N
20.29,32.9,0,457,0.004846,N
20.29,32.9,0,453.5,0.004846,N
20.23,32.83,0,455.67,0.004817,N
20.29,32.9,0,454,0.004846,N
20.29,32.9,0,452,0.004846,N
20.2,32.79,0,454,0.004803,N
20.29,32.9,0,452,0.004846,N
20.29,32.9,0,460,0.004846,N
20.29,32.9,0,456.5,0.004846,N
20.29,32.9,0,451,0.004846,N
20.25,32.85,0,453,0.004825,N
20.29,32.9,0,456,0.004846,N
20.25,32.9,0,454.5,0.004832,N
20.29,32.9,0,455.5,0.004846,N
20.29,32.95,0,454,0.004854,N
20.23,32.83,0,455,0.004817,N
20.29,32.9,0,453,0.004846,N
20.29,32.9,0,452,0.004846,N
20.29,32.9,0,455,0.004846,N
20.29,32.95,0,450,0.004854,N
20.29,32.9,0,450.5,0.004846,N
20.29,32.9,0,452.5,0.004846,N
20.26,32.86,0,453.33,0.004832,N
20.2,32.9,0,454.5,0.004819,N
20.2,32.9,0,453,0.004819,N
20.2,32.9,0,450.67,0.004819,N
20.25,32.9,0,455,0.004833,N
20.2,32.9,0,457.5,0.004819,N
20.2,32.9,0,458,0.004819,N
20.2,32.79,0,452,0.004803,N
20.26,32.86,0,448.33,0.004832,N
20.29,32.9,0,448,0.004846,N
20.29,32.9,0,453,0.004846,N
20.2,32.79,0,447,0.004803,N
20.22,32.87,0,449,0.004822,N
20.2,32.9,0,450.5,0.004819,N
20.2,32.9,0,448.33,0.004819,N
20.2,32.9,0,452,0.004819,N
20.2,32.9,0,452.33,0.004819,N
20.2,32.9,0,452,0.004819,N
20.29,32.9,0,452,0.004846,N
20.29,33,0,449,0.004861,N
20.2,32.9,0,448,0.004819,N
20.2,32.9,0,451.5,0.004819,N
20.2,32.9,0,451,0.004819,N
20.2,32.9,0,445,0.004819,N
20.29,33,0,448,0.004861,N
20.2,32.9,0,448,0.004819,N
20.2,32.9,0,447,0.004819,N
20.2,32.9,0,450.5,0.004819,N
20.2,32.9,0,446.33,0.004819,N
20.2,32.9,0,447,0.004819,N
20.2,32.9,0,450.5,0.004819,N
20.2,32.9,0,450,0.004819,N
20.2,32.9,0,451,0.004819,N
20.2,32.9,0,450,0.004819,N
20.2,32.9,0,449,0.004819,N
20.2,32.9,0,447,0.004819,N
20.2,32.9,0,452.5,0.004819,N
20.2,32.9,0,452,0.004819,N
20.2,32.9,0,453,0.004819,N
20.2,32.9,0,453,0.004819,N
20.2,32.9,0,447.5,0.004819,N
20.2,32.9,0,445.5,0.004819,N
20.2,32.9,0,448.5,0.004819,N
20.2,32.9,0,444,0.004819,N
20.2,32.9,0,445,0.004819,N
20.2,32.9,0,448,0.004819,N
20.2,32.9,0,446,0.004819,N
20.2,32.9,0,449,0.004819,N
20.2,32.9,0,449.5,0.004819,N
20.2,32.9,0,451,0.004819,N
20.2,32.9,0,444,0.004819,N
20.2,32.9,0,449,0.004819,N
20.2,32.9,0,451,0.004819,N
20.2,32.9,0,450,0.004819,N
20.2,32.9,0,444,0.004819,N
20.2,32.9,0,447.33,0.004819,N
20.2,32.9,0,453,0.004819,N
20.2,32.9,0,448,0.004819,N
20.2,32.9,0,443,0.004819,N
20.2,32.9,0,444,0.004819,N
20.2,32.9,0,445,0.004819,N
20.13,33,0,441.67,0.004814,N
20.15,33,0,446.5,0.004819,N
20.1,33,0,449.5,0.004804,N
20.1,33,0,443.5,0.004804,N
20.1,33,0,447.25,0.004804,N
20.1,32.95,0,449.5,0.004797,N
20.2,33,0,449,0.004834,N
20.1,33,0,446,0.004804,N
20.17,33,0,448,0.004824,N
20.2,33,0,448,0.004834,N
20.15,33,0,447,0.004819,N
20.2,33,0,444,0.004834,N
20.2,33,0,445.5,0.004834,N
20.1,33,0,445,0.004804,N
20.15,33,0,447.5,0.004819,N
20.15,33,0,448,0.004819,N
20.2,33,0,450.5,0.004834,N
20.2,33,0,443,0.004834,N
20.1,33,0,444,0.004804,N
20.1,33,0,443.5,0.004804,N
20.2,32.9,0,445.5,0.004819,N
20.2,32.9,0,445,0.004819,N
20.1,32.95,0,444,0.004797,N
20.1,33,0,442.67,0.004804,N
20.15,33,0,444.5,0.004819,N
20.1,33,0,448,0.004804,N
20.1,33,0,443.5,0.004804,N
20.17,33,0,446.67,0.004824,N
20.2,33,0,444,0.004834,N
20.17,33,0,445.67,0.004824,N
20.13,33,0,445,0.004814,N
20.1,33,0,444,0.004804,N
20.13,33,0,446.67,0.004814,N
20.1,33,0,449.67,0.004804,N
20.1,33,0,451,0.004804,N
20.15,33,0,448.5,0.004819,N
20.1,33,0,446,0.004804,N
20.2,33,0,446,0.004834,N
20.1,33,0,447.33,0.004804,N
20.1,33,0,446,0.004804,N
20.1,33,0,447,0.004804,N
20.13,33,0,446.67,0.004814,N
20.2,33,0,450,0.004834,N
20.15,33,0,446,0.004819,N
20.1,33,0,442,0.004804,N
20.18,33,0,449.33,0.004826,N
20.1,33,0,446.33,0.004804,N
20.1,33,0,444,0.004804,N
20.2,33,0,445,0.004834,N
20.15,33,0,444,0.004819,N
20.13,33,0,447.67,0.004814,N
20.2,33,0,446,0.004834,N
20.15,33,0,446.5,0.004819,N
20.1,33,0,448,0.004804,N
20.1,33,0,449,0.004804,N
20.1,33,0,445,0.004804,N
20.2,33,0,447.5,0.004834,N
20.15,33,0,450,0.004819,N
20.15,33,0,449.5,0.004819,N
20.15,33,0,451.5,0.004819,N
20.15,33,0,445.5,0.004819,N
20.2,33,0,441,0.004834,N
20.2,33,0,446,0.004834,N
20.2,33,0,449,0.004834,N
20.1,33,0,453,0.004804,N
20.2,33,0,447,0.004834,N
20.15,33,0,443.5,0.004819,N
20.1,33,0,442,0.004804,N
20.2,33,0,449,0.004834,N
20.2,33,0,448,0.004834,N
20.13,33,0,448.33,0.004814,N
20.1,33.03,0,451.33,0.004808,N
20.1,33,0,452.5,0.004804,N
20.2,33,0,443,0.004834,N
20.2,33,0,444,0.004834,N
20.1,33.05,0,449,0.00481,N
20.15,33.05,0,449.5,0.004825,N
20.1,33,0,451.5,0.004804,N
20.1,33,0,455.5,0.004804,N
20.2,33.09,0,451,0.004847,N
20.15,33.09,0,446,0.004832,N
20.1,33.09,0,447.5,0.004817,N
20.1,33.09,0,449.5,0.004817,N
20.13,33.09,0,445.33,0.004827,N
20.15,33.09,0,446,0.004832,N
20.13,33.09,0,444.75,0.004825,N
20.1,33.09,0,447,0.004817,N
20.2,33.09,0,448,0.004847,N
20.1,33,0,443.5,0.004804,N
20.1,33,0,444,0.004804,N
20.15,33.05,0,444.5,0.004825,N
